Year,Quarter,origin_cty,dest_cty,origin_apt,dest_apt,distance,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
2012,2,30977,31823,ORD,FWA,157,47.03,154.88,UA,49.3,153.82,AA,44.4,153.75
2012,2,30977,31884,ORD,GEG,1498,79.23,278.05,DL,48.4,248.61,DL,48.4,248.61
2012,2,30977,31898,ORD,GFK,612,8.68,302.89,DL,92.4,300.76,DL,92.4,300.76
2012,2,30977,31921,ORD,GJT,1100,21.76,281.31,UA,66.7,289.5,AA,18.2,265.48
2012,2,30977,31953,ORD,GNV,904,28.57,261.25,DL,53.1,264.62,AA,10.4,204.02
2012,2,30977,31973,ORD,GPT,801,32.86,282.31,DL,42.1,316.21,AA,29.1,243.1
2012,2,30977,31977,ORD,GRB,173,17.25,325.29,AA,54.8,296.21,AA,54.8,296.21
2012,2,30977,31982,ORD,GRK,932,15.16,305.25,AA,80.4,311.3,UA,15.9,276.57
2012,2,30977,31986,ORD,GRR,137,36.48,356.88,AA,48.2,372.62,UA,47,350.53
2012,2,30977,31995,ORD,GSO,590,160.44,284.13,UA,43,326.18,DL,13.8,186.83
2012,2,30977,31871,ORD,GSP,578,145.82,218.6,UA,68,220.2,US,22.3,213.04
2012,2,30977,31895,ORD,GTF,1210,11.87,292.92,DL,54.6,252.79,DL,54.6,252.79
2012,2,30977,34699,ORD,HDN,1009,10.99,243.24,UA,81,244.78,UA,81,244.78
2012,2,30977,32124,ORD,HHH,781,12.86,292.12,US,67.5,306.87,UA,25.6,264.88
2012,2,30977,31453,ORD,HOU,945,17.14,313.35,AA,47.4,325.82,DL,44.9,292.4
2012,2,30977,31703,ORD,HPN,738,261.21,333.48,UA,49.2,338.75,AA,43.7,335.81
2012,2,30977,32206,ORD,HRL,1219,11.98,368.11,UA,91.7,374.15,UA,91.7,374.15
2012,2,30977,31453,ORD,IAH,925,"1,234.84",303.37,UA,77.9,309.94,AA,15,273.98
2012,2,30977,32280,ORD,IDA,1230,13.08,365.94,DL,54.6,341.92,DL,54.6,341.92
2012,2,30977,32323,ORD,ILM,761,62.31,259.56,US,77.8,260.32,DL,12.2,257.93
2012,2,30977,32337,ORD,IND,178,230.33,175.2,UA,58.2,184.72,AA,37.3,161.76
2012,2,30977,31703,ORD,ISP,773,8.57,204.9,US,93.6,209.4,US,93.6,209.4
2012,2,30977,32397,ORD,ITH,588,30.22,182.36,DL,41.8,168.71,DL,41.8,168.71
2012,2,30977,32441,ORD,JAC,1162,37.36,370.5,UA,80,367.82,UA,80,367.82
2012,2,30977,32448,ORD,JAN,677,69.23,213.16,DL,61.4,191.97,DL,61.4,191.97
2012,2,30977,31136,ORD,JAX,864,403.85,223.05,UA,43.8,226.54,US,18.6,199.68
2012,2,30977,31703,ORD,JFK,740,693.41,178.66,B6,57.2,164.33,B6,57.2,164.33
2012,2,30977,32884,ORD,LAN,179,19.12,321.68,UA,93.7,318.23,UA,93.7,318.23
2012,2,30977,32211,ORD,LAS,1514,"2,064.95",198.66,NK,34.8,105.37,NK,34.8,105.37
2012,2,30977,32575,ORD,LAX,1745,"3,417.91",243.37,AA,35.4,249.17,VX,18.1,204.64
2012,2,30977,32896,ORD,LBB,951,33.3,254.04,AA,66.7,260.37,UA,26.7,240.95
2012,2,30977,31205,ORD,LCH,869,14.95,226.17,UA,64,240.21,AA,34.6,199.91
2012,2,30977,32945,ORD,LEX,324,110.44,242.91,UA,51.4,251.13,AA,42.3,232.15
2012,2,30977,32951,ORD,LFT,843,23.19,325.78,UA,41.2,389.05,AA,40.3,271.58
2012,2,30977,31703,ORD,LGA,733,"5,896.37",186.9,AA,44.3,190.93,DL,17.5,189.08
2012,2,30977,32575,ORD,LGB,1735,210.33,177.62,B6,88.6,175.75,B6,88.6,175.75
2012,2,30977,32600,ORD,LIT,552,181.65,239.57,AA,62.4,234.1,AA,62.4,234.1
2012,2,30977,33029,ORD,LNK,466,41.87,287.4,UA,95.3,289.99,UA,95.3,289.99
2012,2,30977,33038,ORD,LRD,1190,13.3,325.62,AA,63.6,309.44,AA,63.6,309.44
2012,2,30977,33076,ORD,LSE,215,18.13,245.8,AA,92.7,240.16,AA,92.7,240.16
2012,2,30977,33139,ORD,LYH,564,19.34,246.85,US,98.3,247.66,US,98.3,247.66
2012,2,30977,33158,ORD,MAF,1049,16.7,345.07,AA,62.5,319.45,AA,62.5,319.45
2012,2,30977,33184,ORD,MBS,222,80,202.14,UA,95.7,199.76,UA,95.7,199.76
2012,2,30977,33198,ORD,MCI,403,649.45,193.54,AA,58.5,182.06,AA,58.5,182.06
2012,2,30977,31454,ORD,MCO,1005,"1,994.40",171.17,UA,46.8,174.29,NK,12,111
2012,2,30977,32070,ORD,MDT,594,174.4,299.37,UA,52.4,311.22,AA,28.6,278.48
2012,2,30977,33244,ORD,MEM,492,297.36,300.79,DL,41.6,298.31,AA,30.8,270.56
2012,2,30977,33256,ORD,MFE,1238,40.11,330.16,UA,47.4,326.06,UA,47.4,326.06
2012,2,30977,33264,ORD,MFR,1783,26.26,363.44,UA,45.2,403.32,AS,27.2,293.48
2012,2,30977,33277,ORD,MGM,673,18.13,259.55,DL,73.9,266.1,US,13.9,238.06
2012,2,30977,33290,ORD,MHK,501,37.8,185.37,AA,98.3,185.24,AA,98.3,185.24
2012,2,30977,32467,ORD,MIA,1197,"1,102.31",225.51,AA,84.2,220.81,AA,84.2,220.81
2012,2,30977,33342,ORD,MKE,67,20.77,203.76,UA,69.3,195.42,OO,10.6,195.4
2012,2,30977,33344,ORD,MKG,118,18.57,103.27,UA,97,100.25,UA,97,100.25
2012,2,30977,33360,ORD,MLB,1041,22.42,183.65,DL,81.4,171.24,DL,81.4,171.24
2012,2,30977,33377,ORD,MLU,691,9.34,366.41,AA,43.5,364.82,UA,25.9,346.78
2012,2,30977,33304,ORD,MOT,783,9.78,394.63,DL,84.3,363.62,DL,84.3,363.62
2012,2,30977,34922,ORD,MRY,1844,27.47,351.06,UA,59.2,351.83,AA,21.2,337.77
2012,2,30977,33485,ORD,MSN,108,15.49,286.96,UA,60.3,312.35,AA,34.8,240.82
2012,2,30977,33486,ORD,MSO,1332,27.25,389.14,UA,58.9,393.95,AS,10.1,370.02
2012,2,30977,31650,ORD,MSP,334,"1,807.03",156.5,DL,38.3,158.73,AA,26.4,156.59
2012,2,30977,33495,ORD,MSY,837,421.32,279.9,UA,48.2,260.33,UA,48.2,260.33
2012,2,30977,31135,ORD,MYR,753,274.18,124.23,NK,80.6,100.36,NK,80.6,100.36
2012,2,30977,33795,ORD,OAJ,744,26.7,244.46,US,70.4,255.86,DL,23.5,206.02
2012,2,30977,32457,ORD,OAK,1836,70.11,261.45,DL,34.2,240.15,AS,12.7,227.83
2012,2,30977,33851,ORD,OKC,693,202.75,263.22,AA,55.9,250.28,AA,55.9,250.28
2012,2,30977,33316,ORD,OMA,416,341.54,193.06,UA,51.1,208.26,AA,43.3,172.1
2012,2,30977,32575,ORD,ONT,1700,147.14,251.9,UA,40.8,240.33,AA,16.7,240.31
2012,2,30977,33667,ORD,ORF,717,207.47,246.62,UA,68.6,251.14,DL,10.3,201.71
2012,2,30977,34006,ORD,PAH,343,52.97,114.81,UA,99,114.84,UA,99,114.84
2012,2,30977,34027,ORD,PBI,1144,301.43,239.53,AA,79.2,236.28,AA,79.2,236.28
2012,2,30977,34057,ORD,PDX,1739,552.53,305.48,UA,53.2,327.04,AS,29,261.82
2012,2,30977,34092,ORD,PGV,716,12.53,235.81,US,92.1,225.58,US,92.1,225.58
2012,2,30977,33667,ORD,PHF,694,34.07,214.1,US,70.3,217.66,DL,26.5,202.45
2012,2,30977,34100,ORD,PHL,678,"1,904.62",230.37,US,48.4,221.75,US,48.4,221.75
2012,2,30977,34108,ORD,PIA,130,10.44,255.41,AA,62.1,218.73,AA,62.1,218.73
2012,2,30977,33728,ORD,PNS,794,82.64,273.64,UA,46.8,262.55,UA,46.8,262.55
2012,2,30977,34252,ORD,PSC,1570,18.13,333.99,AS,33.9,298.23,AS,33.9,298.23
2012,2,30977,34262,ORD,PSP,1652,109.45,326.44,AA,59.7,333.91,US,17.9,276.85
2012,2,30977,34321,ORD,PWM,900,110.88,320.18,UA,66.2,336.46,US,20.3,294.61
2012,2,30977,34457,ORD,RAP,779,33.52,351.62,UA,76.4,348.83,UA,76.4,348.83
2012,2,30977,34489,ORD,RDM,1677,27.69,304.03,UA,60.7,287.67,UA,60.7,287.67
2012,2,30977,34492,ORD,RDU,646,670.88,230.14,AA,50.7,222.57,AA,50.7,222.57
2012,2,30977,34524,ORD,RIC,642,351.54,301.08,UA,43.5,338.26,US,17.4,269.87
2012,2,30977,34570,ORD,RNO,1671,113.08,281.97,AA,65.8,270.87,AA,65.8,270.87
2012,2,30977,34574,ORD,ROA,531,75.49,268.9,UA,73.5,272.28,US,24.9,253.92
2012,2,30977,34576,ORD,ROC,528,137.8,327.21,UA,52.1,360.54,US,10.5,229.01
2012,2,30977,32547,ORD,RST,268,74.95,177.26,AA,96.8,176.91,AA,96.8,176.91
2012,2,30977,31714,ORD,RSW,1120,701.98,194.68,AA,44,208.51,NK,27.6,148.34
2012,2,30977,33570,ORD,SAN,1723,930.44,268.56,AA,45.5,253.11,AA,45.5,253.11
2012,2,30977,33214,ORD,SAT,1042,420.99,265.18,AA,48.7,267.68,UA,40.9,264.41
2012,2,30977,34685,ORD,SAV,773,161.1,286.72,UA,60.3,292.5,DL,15.8,232.42
2012,2,30977,34689,ORD,SBA,1803,62.64,302.78,UA,57.5,298.15,UA,57.5,298.15
2012,2,30977,34236,ORD,SBP,1820,26.81,308.84,UA,77.5,294.73,UA,77.5,294.73
2012,2,30977,34704,ORD,SBY,702,13.08,223.93,US,86.6,222.28,US,86.6,222.28
2012,2,30977,34711,ORD,SCE,528,25.27,265.6,UA,38.7,276.73,DL,26.1,238.29
2012,2,30977,33044,ORD,SDF,287,253.74,170.54,AA,50.1,161.82,AA,50.1,161.82
2012,2,30977,32457,ORD,SFO,1846,"2,977.03",277.8,UA,46.7,313.52,VX,21.1,226.88
2012,2,30977,34783,ORD,SGF,438,60,362.22,UA,53.1,380.97,AA,42.7,341.87
2012,2,30977,32457,ORD,SJC,1829,269.34,300.68,AA,77.4,292.8,AA,77.4,292.8
2012,2,30977,34614,ORD,SLC,1250,457.8,285.64,DL,53.6,279.75,DL,53.6,279.75
2012,2,30977,33192,ORD,SMF,1781,249.34,327.7,UA,66.9,329.68,US,19.3,305.42
2012,2,30977,32575,ORD,SNA,1726,876.48,246.2,AA,56.3,222.09,AA,56.3,222.09
2012,2,30977,34952,ORD,SPI,174,40.88,134.5,UA,98.1,134.37,UA,98.1,134.37
2012,2,30977,34986,ORD,SRQ,1050,51.32,196.79,DL,75.8,184.28,DL,75.8,184.28
2012,2,30977,31123,ORD,STL,258,751.1,158.68,AA,76.8,151.38,AA,76.8,151.38
2012,2,30977,35048,ORD,SUX,436,41.98,173.67,AA,99,173.49,AA,99,173.49
2012,2,30977,31703,ORD,SWF,713,17.25,193.77,DL,68.2,167.12,DL,68.2,167.12
2012,2,30977,35096,ORD,SYR,607,161.98,303.99,UA,41.2,336.06,US,18.5,259.77
2012,2,30977,35249,ORD,TLH,823,33.3,330.05,DL,41.3,339.23,US,35.6,304.95
2012,2,30977,35165,ORD,TOL,213,49.45,168.88,AA,100,168.88,AA,100,168.88
2012,2,30977,33195,ORD,TPA,1012,892.97,214.4,AA,44,204,AA,44,204
2012,2,30977,35323,ORD,TRI,481,27.69,272.53,US,50.4,259.52,DL,42.1,251.74
2012,2,30977,34653,ORD,TUL,585,205.93,269.75,AA,62.4,260.15,AA,62.4,260.15
2012,2,30977,35380,ORD,TVC,224,43.3,261.95,UA,52.5,263.19,UA,52.5,263.19
2012,2,30977,35411,ORD,TYR,781,12.42,309.51,AA,71.7,306,AA,71.7,306
2012,2,30977,35412,ORD,TYS,475,193.96,250.6,UA,46.6,251.59,AA,41.7,247.82
2012,2,30977,31504,ORD,VPS,797,38.02,231.78,DL,60.7,223.62,AA,17.3,217.23
2012,2,30977,31834,ORD,XNA,522,167.91,360.84,AA,74.5,354.72,AA,74.5,354.72
2012,2,30977,33785,ORD,YUM,1596,13.3,323.15,US,58.7,377.04,UA,29.8,217.05
2012,2,33667,33851,ORF,OKC,1199,34.84,322.1,DL,36.6,359.48,AA,25.2,276.74
2012,2,33667,34027,ORF,PBI,740,48.68,245.32,US,36.3,261.34,WN,27.1,222.07
2012,2,33667,34057,ORF,PDX,2454,58.68,365.41,DL,27.7,412.14,WN,19.7,304.5
2012,2,33667,34100,ORF,PHL,212,91.43,214.1,US,80.7,222.13,UA,17.4,179.84
2012,2,33667,33728,ORF,PNS,771,55.27,271.26,DL,53.1,242.35,DL,53.1,242.35
2012,2,33667,34321,ORF,PWM,560,24.73,273.38,US,75.6,296.79,UA,13.3,191.91
2012,2,33667,34570,ORF,RNO,2355,30.99,331.3,WN,51.4,280.48,WN,51.4,280.48
2012,2,33667,34576,ORF,ROC,436,17.58,207.66,US,40,222.02,DL,35,183.16
2012,2,33667,34685,ORF,SAV,435,18.13,248.2,US,56.4,251.58,DL,37,238.9
2012,2,33667,34696,ORF,SBN,635,8.79,280.84,DL,82.5,280.08,UA,12.5,270.51
2012,2,33667,34783,ORF,SGF,949,8.35,333.01,DL,43.4,319.72,AA,29,297.6
2012,2,33667,34614,ORF,SLC,1935,63.41,312.25,DL,43.2,340.88,WN,27.6,262.85
2012,2,33667,34986,ORF,SRQ,753,10.22,228.19,DL,60.2,211.64,DL,60.2,211.64
2012,2,33667,35096,ORF,SYR,429,21.87,274.2,US,58.3,294.95,UA,28.1,244.18
2012,2,33667,34653,ORF,TUL,1094,16.92,313.3,AA,45.5,269.75,AA,45.5,269.75
2012,2,33667,35412,ORF,TYS,441,18.35,248.97,US,43.7,272,DL,37.1,217.96
2012,2,33667,33851,PHF,OKC,1182,5.82,376.13,DL,83,398.14,DL,83,398.14
2012,2,33667,34027,PHF,PBI,750,9.56,241.14,US,56.3,252.26,DL,39.1,232.48
2012,2,33667,34057,PHF,PDX,2432,16.26,289.61,US,39.9,291.2,F9,19.6,244.66
2012,2,33667,34100,PHF,PHL,201,11.65,283.04,US,97.2,285.33,US,97.2,285.33
2012,2,33667,33728,PHF,PNS,767,15.16,249.94,DL,50,261.6,US,47.1,235.04
2012,2,33667,34321,PHF,PWM,555,2.75,255.88,US,92,251.9,US,92,251.9
2012,2,33667,34570,PHF,RNO,2335,1.1,720.28,US,70,839.53,UA,10,636.91
2012,2,33667,34576,PHF,ROC,418,3.85,252.72,US,91.4,247.93,US,91.4,247.93
2012,2,33667,34685,PHF,SAV,437,5.16,290.97,US,72.3,243.48,US,72.3,243.48
2012,2,33667,34696,PHF,SBN,613,1.43,285.71,DL,100,285.71,DL,100,285.71
2012,2,33667,34761,PHF,SFB,638,67.58,76.66,G4,100,76.66,G4,100,76.66
2012,2,33667,34783,PHF,SGF,931,1.87,472.23,DL,64.7,408,US,29.4,407.8
2012,2,33667,34614,PHF,SLC,1915,18.57,309.98,DL,36.7,420.5,F9,36.7,214.33
2012,2,33667,34986,PHF,SRQ,758,4.84,213.17,DL,52.3,203.45,DL,52.3,203.45
2012,2,33667,35096,PHF,SYR,413,4.29,255.36,US,89.7,258.97,UA,10.3,223.75
2012,2,33667,34653,PHF,TUL,1077,3.08,394.36,DL,60.7,413.28,DL,60.7,413.28
2012,2,33667,35412,PHF,TYS,427,3.96,254.86,US,86.1,249.22,US,86.1,249.22
2012,2,30466,30721,PHX,BOS,2300,"1,118.90",233.53,US,37.4,273.99,B6,21.4,189.93
2012,2,30466,32575,PHX,BUR,369,947.47,131.2,WN,85.2,129.46,WN,85.2,129.46
2012,2,30466,30852,PHX,BWI,1999,873.63,271.05,WN,52.1,273.77,US,29.9,269.59
2012,2,30466,30647,PHX,CAK,1754,122.42,184.07,FL,40.1,152.35,FL,40.1,152.35
2012,2,30466,30647,PHX,CLE,1737,356.48,279.39,UA,66,275.31,UA,66,275.31
2012,2,30466,30852,PHX,DCA,1979,390.77,373.43,US,57.4,446.8,FL,10.4,203.43
2012,2,30466,31703,PHX,EWR,2133,"1,295.16",249.89,UA,50.1,256.93,WN,20.7,200.54
2012,2,30466,32467,PHX,FLL,1972,400.88,262.52,US,44.7,272.7,WN,34.7,245.67
2012,2,30466,31453,PHX,HOU,1020,357.14,248.14,WN,97,249.22,WN,97,249.22
2012,2,30466,31703,PHX,HPN,2158,24.95,286.16,DL,34.4,264.14,DL,34.4,264.14
2012,2,30466,30852,PHX,IAD,1956,213.74,360.6,UA,38.9,448.66,WN,31.8,293.15
2012,2,30466,31453,PHX,IAH,1009,472.09,263.83,UA,63,258.65,UA,63,258.65
2012,2,30466,31703,PHX,ISP,2189,34.84,289.32,WN,83.6,281.09,WN,83.6,281.09
2012,2,30466,31703,PHX,JFK,2153,"1,129.23",236.15,US,41.3,246.08,B6,24.8,216.18
2012,2,30466,32575,PHX,LAX,370,"1,799.89",128.76,WN,55.1,127.68,WN,55.1,127.68
2012,2,30466,31703,PHX,LGA,2149,253.19,235.36,AA,19.7,233.25,UA,17.7,193.54
2012,2,30466,32575,PHX,LGB,355,192.97,124.09,US,99.3,124.05,US,99.3,124.05
2012,2,30466,30977,PHX,MDW,1444,878.9,225.87,WN,94.5,228.08,WN,94.5,228.08
2012,2,30466,30721,PHX,MHT,2280,131.87,232.75,WN,64.8,224.66,UA,15.8,199.43
2012,2,30466,32467,PHX,MIA,1972,175.27,286.27,AA,67.2,283.61,AA,67.2,283.61
2012,2,30466,32457,PHX,OAK,646,"1,496.70",130.46,WN,79.3,128.69,WN,79.3,128.69
2012,2,30466,32575,PHX,ONT,325,658.24,135.58,WN,75.8,135.21,WN,75.8,135.21
2012,2,30466,30977,PHX,ORD,1440,"1,435.93",241.74,US,44.1,234.93,US,44.1,234.93
2012,2,30466,33667,PHX,ORF,2029,116.81,289.31,WN,33.8,264.98,AA,10.2,233.7
2012,2,30466,33667,PHX,PHF,2012,24.95,307.43,US,57.3,314.51,F9,16.7,251.72
2012,2,30466,30721,PHX,PVD,2277,167.36,234,WN,55.8,229.29,UA,15.3,170.38
2012,2,30466,32457,PHX,SFO,651,"1,120.22",179.49,WN,41.5,174.65,WN,41.5,174.65
2012,2,30466,32457,PHX,SJC,621,906.48,195.89,WN,70,192.95,WN,70,192.95
2012,2,30466,32575,PHX,SNA,338,"1,315.93",141.64,WN,67.9,145.87,US,31.6,132.3
2012,2,30466,31703,PHX,SWF,2138,6.92,315.43,US,55.6,294.56,US,55.6,294.56
2012,2,30466,33195,PHX,TPA,1788,430.77,252.41,US,41.4,272.23,WN,36.5,235.08
2012,2,33195,33367,PIE,MLI,1033,72.2,104.51,G4,100,104.51,G4,100,104.51
2012,2,33195,34025,PIE,PBG,1262,81.43,136.58,G4,99.9,136.59,G4,99.9,136.59
2012,2,33195,34108,PIE,PIA,965,113.19,126.74,G4,100,126.74,G4,100,126.74
2012,2,33195,34512,PIE,RFD,1049,86.81,133.49,G4,98.9,133.5,G4,98.9,133.5
2012,2,33195,34574,PIE,ROA,668,60.44,82.82,G4,99.1,83.11,G4,99.1,83.11
2012,2,33195,34696,PIE,SBN,973,107.47,132.51,G4,99.3,132.64,G4,99.3,132.64
2012,2,33195,34783,PIE,SGF,895,100.33,116.36,G4,100,116.36,G4,100,116.36
2012,2,33195,35165,PIE,TOL,945,74.07,122.99,G4,99.6,122.7,G4,99.6,122.7
2012,2,33195,35323,PIE,TRI,590,61.65,75.2,G4,99.6,75.18,G4,99.6,75.18
2012,2,33195,35412,PIE,TYS,550,117.03,85.07,G4,99.8,85.08,G4,99.8,85.08
2012,2,33195,36133,PIE,YNG,927,67.69,109.85,G4,100,109.85,G4,100,109.85
2012,2,30198,30721,PIT,BOS,496,992.31,147.08,US,47.7,163.63,B6,47.6,128.21
2012,2,30198,32575,PIT,BUR,2126,36.81,270.31,WN,70.5,256.33,WN,70.5,256.33
2012,2,30198,30852,PIT,BWI,210,232.75,137.65,WN,95.5,136.08,WN,95.5,136.08
2012,2,30198,30852,PIT,DCA,204,118.57,164.22,US,98.4,161.27,US,98.4,161.27
2012,2,30198,31703,PIT,EWR,319,270.44,293.12,UA,90.5,298.14,UA,90.5,298.14
2012,2,30198,32467,PIT,FLL,994,616.15,162.61,FL,71.6,155.33,FL,71.6,155.33
2012,2,30198,31453,PIT,HOU,1131,82.97,267.11,WN,65.3,279.24,FL,17.5,208.78
2012,2,30198,31703,PIT,HPN,344,4.73,297.35,US,72.1,297.15,UA,23.3,288.73
2012,2,30198,30852,PIT,IAD,182,37.47,380.42,UA,99.1,381.19,UA,99.1,381.19
2012,2,30198,31453,PIT,IAH,1117,469.23,321.1,UA,78.6,329,US,13.8,311.5
2012,2,30198,31703,PIT,ISP,375,13.85,187.7,WN,71.4,176.91,WN,71.4,176.91
2012,2,30198,31703,PIT,JFK,340,581.65,135.07,DL,53.1,144.02,B6,40.9,121.6
2012,2,30198,32575,PIT,LAX,2136,400,312.56,UA,36.5,344.02,WN,19,263.11
2012,2,30198,31703,PIT,LGA,335,588.79,167.98,US,96.4,167.49,US,96.4,167.49
2012,2,30198,32575,PIT,LGB,2126,14.73,267.73,US,80.6,263.96,US,80.6,263.96
2012,2,30198,30977,PIT,MDW,402,520.22,154.67,WN,99.4,154.46,WN,99.4,154.46
2012,2,30198,30721,PIT,MHT,485,40.99,211.54,WN,44.2,202.27,UA,15.8,170.95
2012,2,30198,32467,PIT,MIA,1013,190.11,184.1,AA,50.3,176.88,DL,23.5,168.09
2012,2,30198,32457,PIT,OAK,2244,47.91,311.02,WN,68.4,304.81,WN,68.4,304.81
2012,2,30198,32575,PIT,ONT,2090,50.66,307.82,WN,48.4,275.28,WN,48.4,275.28
2012,2,30198,30977,PIT,ORD,413,618.24,193.62,UA,62.7,191.74,AA,33.7,191.63
2012,2,30198,33667,PIT,ORF,330,69.01,209.53,US,42.4,236.58,UA,20.2,167.35
2012,2,30198,33667,PIT,PHF,307,12.09,241.06,US,95.5,245.61,US,95.5,245.61
2012,2,30198,30721,PIT,PVD,467,68.35,197.77,WN,40.2,195.96,UA,20.3,179.26
2012,2,30198,32457,PIT,SFO,2254,417.25,300.07,UA,52.5,306.87,WN,11.5,254.51
2012,2,30198,32457,PIT,SJC,2236,68.79,314.91,WN,35.6,289.12,UA,15.3,288.75
2012,2,30198,32575,PIT,SNA,2115,140.77,284.5,UA,29.5,271.32,WN,22.6,255.8
2012,2,30198,31703,PIT,SWF,328,4.73,222.49,US,95.4,221.7,US,95.4,221.7
2012,2,30198,33195,PIT,TPA,873,746.37,168.62,WN,58.3,171.26,DL,12.9,149.55
2012,2,30721,30781,PVD,BTR,1341,9.34,291.25,US,49.4,258.6,UA,10.6,199.54
2012,2,30721,30792,PVD,BUF,383,25.71,230.96,WN,46.2,225.03,UA,20.1,185.39
2012,2,30721,32575,PVD,BUR,2582,11.32,318.35,WN,89.3,318.86,WN,89.3,318.86
2012,2,30721,30852,PVD,BWI,327,911.65,129.04,WN,99.3,128.57,WN,99.3,128.57
2012,2,30721,30849,PVD,BZN,1987,4.29,306.28,UA,66.7,316.42,DL,28.2,290.18
2012,2,30721,30868,PVD,CAE,754,9.45,356.28,US,64,372.52,UA,12.8,248.42
2012,2,30721,30980,PVD,CHA,877,8.02,265.53,DL,53.4,255.82,DL,53.4,255.82
2012,2,30721,30990,PVD,CHO,447,11.54,251.38,US,74.3,236.88,US,74.3,236.88
2012,2,30721,30994,PVD,CHS,771,65.49,254.39,US,46,260.49,WN,40.3,245.24
2012,2,30721,31003,PVD,CID,1045,4.73,315.94,DL,69.8,285.88,DL,69.8,285.88
2012,2,30721,31041,PVD,CLD,2559,0.88,220.12,UA,87.5,224.27,UA,87.5,224.27
2012,2,30721,31057,PVD,CLT,683,353.41,169.2,US,89.5,170.63,US,89.5,170.63
2012,2,30721,31066,PVD,CMH,612,69.67,250.79,WN,37.4,237.4,UA,17.8,217.57
2012,2,30721,31067,PVD,CMI,889,0.66,670.33,,0,0,,0,9999
2012,2,30721,31140,PVD,CRP,1757,2.53,337.24,UA,73.9,330.99,WN,13,261.73
2012,2,30721,31146,PVD,CRW,586,8.35,329.43,US,57.9,345.79,UA,34.2,295.27
2012,2,30721,33105,PVD,CVG,722,72.42,201.67,DL,47.2,195.16,UA,28.5,160.79
2012,2,30721,31252,PVD,DAB,1020,20.66,192.94,US,59.6,201.91,DL,39.9,180.01
2012,2,30721,31267,PVD,DAY,682,20.11,264.88,US,42.6,303.87,DL,23,229.15
2012,2,30721,30852,PVD,DCA,356,325.49,209.98,US,99.3,210.03,US,99.3,210.03
2012,2,30721,31337,PVD,DLH,1085,1.87,204.96,UA,52.9,165.57,UA,52.9,165.57
2012,2,30721,31423,PVD,DSM,1148,12.53,331.31,DL,41.2,346.26,US,41.2,319.19
2012,2,30721,31295,PVD,DTW,615,146.15,292.29,DL,72.6,302.82,US,11.1,296.39
2012,2,30721,31481,PVD,ECP,1120,22.31,236.02,WN,73.4,220.98,WN,73.4,220.98
2012,2,30721,31537,PVD,ELM,283,0.33,345.35,US,100,345.35,US,100,345.35
2012,2,30721,31577,PVD,ERI,452,3.19,207.42,UA,55.2,200.98,DL,34.5,193.55
2012,2,30721,31603,PVD,EUG,2588,2.75,313.61,UA,52,314.08,US,40,279.72
2012,2,30721,31612,PVD,EVV,891,3.19,311.52,DL,93.1,314.32,DL,93.1,314.32
2012,2,30721,31617,PVD,EWN,550,11.54,199.57,US,86.7,207.16,US,86.7,207.16
2012,2,30721,31703,PVD,EWR,160,10.22,396.66,UA,94.6,378.53,UA,94.6,378.53
2012,2,30721,31624,PVD,EYW,1324,10.88,306.19,US,45.5,358.8,DL,39.4,254.3
2012,2,30721,31637,PVD,FAR,1302,1.98,347.99,DL,55.6,334.26,DL,55.6,334.26
2012,2,30721,31638,PVD,FAT,2578,1.21,438.78,US,54.6,489.99,UA,45.5,377.34
2012,2,30721,31641,PVD,FAY,615,9.89,202.63,US,83.3,202.32,US,83.3,202.32
2012,2,30721,31648,PVD,FCA,2117,0.88,407.59,DL,75,432.3,UA,25,333.45
2012,2,30721,32467,PVD,FLL,1188,461.98,185.97,WN,77.5,184.45,WN,77.5,184.45
2012,2,30721,31699,PVD,FLO,689,6.48,183.76,US,91.5,186.14,US,91.5,186.14
2012,2,30721,31721,PVD,FNT,636,3.3,197.5,UA,50,181.87,UA,50,181.87
2012,2,30721,31775,PVD,FSD,1291,3.74,297.85,DL,76.5,280.45,DL,76.5,280.45
2012,2,30721,31823,PVD,FWA,717,5.27,337.57,DL,70.8,377.73,DL,70.8,377.73
2012,2,30721,31884,PVD,GEG,2273,7.58,307.37,DL,63.8,281.26,DL,63.8,281.26
2012,2,30721,31921,PVD,GJT,1949,0.22,465.12,DL,50,555.11,DL,50,555.11
2012,2,30721,31953,PVD,GNV,1028,6.37,313.43,US,51.7,313.64,US,51.7,313.64
2012,2,30721,31973,PVD,GPT,1254,13.08,275.35,US,62.2,284.76,DL,35.3,266.6
2012,2,30721,31977,PVD,GRB,864,6.7,335.04,DL,70.5,335.56,UA,27.9,326.65
2012,2,30721,31982,PVD,GRK,1636,0.22,654,DL,50,661.76,DL,50,661.76
2012,2,30721,31986,PVD,GRR,726,12.75,362.41,DL,68.1,390.64,UA,24.1,321.28
2012,2,30721,31995,PVD,GSO,600,16.92,242.96,US,70.8,264.9,UA,13,170.1
2012,2,30721,31871,PVD,GSP,751,24.4,264.2,US,55,261.56,WN,23.4,253.46
2012,2,30721,32124,PVD,HHH,831,8.35,256.85,US,82.9,256.9,US,82.9,256.9
2012,2,30721,31453,PVD,HOU,1571,49.01,246.27,WN,91.5,245.25,WN,91.5,245.25
